   4.402254	-280.408075
   5.738533	-274.902753
   7.431284	-251.495382
   8.474099	-263.754060
   9.659105	-238.647942
   0.000000	   1.000000
   4.368800	-281.821579
   5.851980	-262.158562
   7.221760	-259.257585
   8.610960	-243.36085
   0.000000	  -1.000000
   0.000000	  -1.000000
   4.435168	-250.210707
   5.812150	-258.812677
   7.268197	-231.687926
   8.710120	-246.609792
   9.667631	-259.362747
   0.000000	  -1.000000
   0.000000	  -1.000000
   4.926488	-269.019032
   6.422936	-261.923387
   0.000000	  -1.000000
   0.000000	  -1.000000   
