286.5015087   0.7202833
281.2596766   0.5338479
257.4296300   0.0150412
269.9266169   0.1426795
244.0865539   0.1265394
306.750452   1.971029

288.1736838   0.7174390
267.6003498   0.4170923
265.0232089   0.2034801
248.3814356   -0.0274792
288.386953   1.959345
 1.000000   0.000000

255.6718388   0.6665378
264.4631641   0.4454575
236.9022342   0.1744463
252.2817870   -0.0967752
265.9189616   0.1279354
301.116211   1.839775

318.522506  -0.425548
  262.97409346	 0.162459
  273.36452920	 0.159912
  255.63826104	 0.142257
  305.37594526	 0.478638
  246.33684557	 0.339928
