261.688177   0.161949
256.788665   0.049761
267.851466  -0.248279
284.965686   0.378318
257.920853   0.300157
268.427095   0.680343
252.654669   0.041834
257.265380   0.063967
262.683868   0.170325
259.171364   0.186010
250.415666   0.499185
 1.000000   0.000000
223.825733  -0.053357
250.169207  -0.032063
233.529557   0.173508
267.556475   0.134671
281.661318   0.405184
267.481906   0.569134
246.140933   0.053943
256.350277  -0.031984
273.256526   0.132855
266.145971   0.373205
294.345512   0.336761
250.066564   0.542501
