307.789814   0.550200
264.004965   0.044961
252.896035  -0.054906
271.518690   0.061950
243.570082  -0.339434
247.966363   0.283653
301.894997   0.411135
244.910568  -0.166194
265.814017   0.079305
249.972889  -0.091866
295.915127   0.737579
 1.000000   0.000000
294.242998   0.636525
230.292834  -0.347053
236.642810  -0.011909
262.565844   0.079703
256.573571  -0.205391
237.522444  -0.251524
318.630722   0.474136
252.797484  -0.046253
262.759295  -0.030850
  255.63826104	 0.142257
  305.37594526	 0.478638
313.419865  -0.310620
