260.276075    0.183754  
254.928138   0.224055
0.00000   0.00000
  272.73699368	 0.112324
  262.58261648	 0.143290
189.892980   -1.369617 
306.000973    1.344023
316.036927   1.368628
270.195455   0.351736
232.991446   -0.384506 
209.814499   -0.365955 
 1.000000   0.000000
287.043144   1.415416
281.647799   0.734058
250.967035   0.446110
249.360868   -0.106218  
237.412022  -0.582846
 1.000000   0.000000
  252.56670162	 0.164121
  258.60509656	 0.044991
  268.05470113	 0.007469
  253.99932603	 0.054857
  286.91069631	 0.091248
  244.31340711	 0.099852
